"taxon_id","canonical_name","zone","sand_type","habitat_type","median_tide_line","protected","location_in_harbor","location"
2910,"Peridiniales","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
1471399,"Draconibacterium","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
400949,"Oligobrachia mashikoi endosymbiont A","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
49277,"Psychroserpens","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
548905,"Parvularcula sp. P33","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
283916,"filamentous alpha proteobacterium BIO53","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1303820,"Pseudoalteromonas sp. Gp-4-15.2.1","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
116166,"Pedunculata","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
692925,"Erythrobacter sp. RAS19","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
1519333,"Spirochaeta sp. enrichment culture clone EC8-10-1_A11","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
33847,"Thalassiosirales","Unprotected_tidepool","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
201174,"Actinobacteria","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
233112,"Aspidiophorus polystictos","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1075397,"Halolamina","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
67474,"Naviculaceae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
286,"Pseudomonas","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
131209,"Zygnemophyceae","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
424964,"Pseudoalteromonas sp. BSw10504","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
135619,"Oceanospirillales","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
363843,"Rhizobacter fulvus",,,,,,,
42822,"Actiniidae","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
232208,"Rhizochaete","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
84350,"Squilla empusa","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
358023,"Lutibacter","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1096778,"Thioalkalispiraceae","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
182269,"Aurantimonas","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
939193,"actinobacterium SCGC AAA007-L10","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
87110,"Aplanochytrium","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
46000,"Dorylaimida",,,,,,,
1027583,"planctomycete DDSe3004","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
1763,"Mycobacterium",,,,,,,
1869190,"Roseomonas sp.","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1337812,"Flavobacteriales bacterium DG1510","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1572863,"Hartmannibacter sp. DMGB13","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
248738,"alpha proteobacterium Shinshu-th1","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
407188,"Pelobacter seleniigenes","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
1027575,"planctomycete DDSW3022","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
4764,"Saprolegniaceae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1925665,"Lacibacterium sp.","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
265541,"Achnanthes brevipes","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
113,"Gemmata","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1176587,"Niabella ginsenosidivorans","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
716813,"Psychrosphaera saromensis","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
75787,"Rhodocyclaceae","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
283916,"filamentous alpha proteobacterium BIO53","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1337812,"Flavobacteriales bacterium DG1510","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
35838,"Holophaga","Unprotected_tidepool","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
1959104,"Nitrosopumilus oxyclinae","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
1752674,"Navicula symmetrica","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
47420,"Hydrogenophaga",,,,,,,
1159370,"Gaetbulibacter sp. r36_27f","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
57493,"Kocuria",,,,,,,
1713131,"Segetibacter sp. A37C11","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
200644,"Flavobacteriales","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
29228,"Mazzaella","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
364200,"Loktanella koreensis","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
1134405,"Melioribacter roseus","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1871190,"Cycloclasticus endosymbiont of sponge","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
267888,"Pseudoalteromonadaceae","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
70808,"Cladosporium tenuissimum","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
1027606,"planctomycete DDSW1318","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1386,"Bacillus","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
50,"Chondromyces","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point exposed unprotected"
265,"Paracoccus","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
109966,"Rhizophlyctis harderi","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1965321,"Methyloceanibacter sp.","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
437732,"gamma proteobacterium enrichment culture clone 1327a","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
591197,"Ignavibacterium album","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
563843,"Rhodothermaceae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
286,"Pseudomonas","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
444432,"Anderseniella","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
200667,"Flammeovirgaceae","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
29497,"Vibrio splendidus","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
291183,"Lacinutrix","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
2886,"Laminariales","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
97224,"Cymbellales","Unprotected_outer_beach","sand","Exposed_Shoreline_and_beach","High","No","Outside","Pillar Point exposed unprotected"
67474,"Naviculaceae","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
673862,"Candidatus Babela massiliensis","Marsh_runoff","silt","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
200644,"Flavobacteriales","Marsh_runoff","silt","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
32261,"Terebellidae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
694315,"Kofleria flava","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
518753,"Luteolibacter","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
245186,"Loktanella","Unprotected_outer_beach","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
225107,"Karenia mikimotoi","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
651450,"Warnowia sp. BSL-2009a","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
41692,"Tubificidae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
33852,"Bacillariaceae","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
1028742,"Altererythrobacter gangjinensis","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
287767,"Clostridium sp. N300V","Unprotected_outer_beach","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
1486440,"Chroomonas sp. RCC1504","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1229164,"Sphingomicrobium flavum","Marsh_runoff","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
326319,"Dokdonia","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
938480,"actinobacterium SCGC AAA041-L20","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
939633,"delta proteobacterium SCGC AAA300-E06","Unprotected_tidepool","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
678931,"delta proteobacterium O29","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
483395,"Tenacibaculum sp. MED341","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
40222,"Methylophaga","Unprotected_inner_beach","sand","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1324801,"Muriicola marianensis","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","Low","No","Inside","Pillar Point embankment unprotected"
197761,"Gyrosigma fasciola","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
1242273,"Halamphora","Unprotected_tidepool","sand","Exposed_intertidal","High","No","Outside","Pillar Point exposed unprotected"
1779382,"Rhodothermaceae bacterium RA","Unprotected_tidepool","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
441090,"alpha proteobacterium A14","Unprotected_inner_beach","sand","Embayment_Shoreline_and_beach","High","No","Inside","Pillar Point embankment unprotected"
151079,"russuloid isolate BB1",,,,,,,
445550,"Desulfuromusa sp. Fe30-7C-S","Unprotected_tidepool","organic_sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
244698,"Gillisia","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
1810504,"Immundisolibacter cernigliae","Unprotected_tidepool","sand","Exposed_intertidal","Low","No","Outside","Pillar Point exposed unprotected"
197761,"Gyrosigma fasciola","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
694038,"Ferrimicrobium sp. BGR 49","Unprotected_inner_beach","sand","Embayment_intertidal","High","No","Inside","Pillar Point embankment unprotected"
9606,"Homo sapiens","Protected_outer_beach","sand","Exposed_intertidal","High","Yes","Outside","Pillar Point SMCA"
31345,"Bangiaceae","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point exposed unprotected"
283916,"filamentous alpha proteobacterium BIO53","Protected_outer_beach","sand","Exposed_intertidal","Low","Yes","Outside","Pillar Point SMCA"
282298,"Nutricola tantilla","Marsh_runoff","silt","Embayment_intertidal","Low","No","Inside","Pillar Point embankment unprotected"
